"id","date","station_name","station_code","parameter","average_temperature","standard_deviation","highest_temperature","lowest_temperature","state_name","district_name","state_code","district_code"
264,"1971-01-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
265,"1971-02-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
266,"1971-03-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
267,"1971-04-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
268,"1971-05-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
269,"1971-06-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
270,"1971-07-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
271,"1971-08-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
272,"1971-09-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
273,"1971-10-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
274,"1971-11-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
275,"1971-12-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
276,"1971-01-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
277,"1971-02-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
278,"1971-03-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
279,"1971-04-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
280,"1971-05-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
281,"1971-06-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
282,"1971-07-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
283,"1971-08-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
284,"1971-09-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
285,"1971-10-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
286,"1971-11-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
287,"1971-12-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
288,"1971-01-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
289,"1971-02-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
290,"1971-03-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
291,"1971-04-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
292,"1971-05-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
293,"1971-06-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
294,"1971-07-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
295,"1971-08-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
296,"1971-09-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
297,"1971-10-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
298,"1971-11-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
299,"1971-12-01","kangra_a","42076","minimum temperature","","","","","himachal pradesh","kangra","02","018"
300,"1971-01-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
301,"1971-02-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
302,"1971-03-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
303,"1971-04-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
304,"1971-05-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
305,"1971-06-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
306,"1971-07-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
307,"1971-08-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
308,"1971-09-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
309,"1971-10-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
310,"1971-11-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
311,"1971-12-01","kangra_a","42076","maximum temperature","","","","","himachal pradesh","kangra","02","018"
312,"1971-01-01","shimla","42083","minimum temperature",0.6,0.6,0.6,0.6,"himachal pradesh","shimla","02","023"
313,"1971-02-01","shimla","42083","minimum temperature",2.4,1.7,2.4,2.4,"himachal pradesh","shimla","02","023"
314,"1971-03-01","shimla","42083","minimum temperature",7.1,4.3,7.1,7.1,"himachal pradesh","shimla","02","023"
315,"1971-04-01","shimla","42083","minimum temperature",11.4,6.8,11.4,11.4,"himachal pradesh","shimla","02","023"
316,"1971-05-01","shimla","42083","minimum temperature",11.3,7.9,11.3,11.3,"himachal pradesh","shimla","02","023"
317,"1971-06-01","shimla","42083","minimum temperature",13.2,9.0,13.2,13.2,"himachal pradesh","shimla","02","023"
318,"1971-07-01","shimla","42083","minimum temperature",13.7,9.8,13.7,13.7,"himachal pradesh","shimla","02","023"
319,"1971-08-01","shimla","42083","minimum temperature",13.1,10.3,13.1,13.1,"himachal pradesh","shimla","02","023"
320,"1971-09-01","shimla","42083","minimum temperature",12.5,10.6,12.5,12.5,"himachal pradesh","shimla","02","023"
321,"1971-10-01","shimla","42083","minimum temperature",10.1,10.5,10.1,10.1,"himachal pradesh","shimla","02","023"
322,"1971-11-01","shimla","42083","minimum temperature",6.2,10.2,6.2,6.2,"himachal pradesh","shimla","02","023"
323,"1971-12-01","shimla","42083","minimum temperature",5.7,9.9,5.7,5.7,"himachal pradesh","shimla","02","023"
324,"1971-01-01","shimla","42083","maximum temperature",8.5,8.5,8.5,8.5,"himachal pradesh","shimla","02","023"
325,"1971-02-01","shimla","42083","maximum temperature",11.5,10.1,11.5,11.5,"himachal pradesh","shimla","02","023"
326,"1971-03-01","shimla","42083","maximum temperature",15.6,12.2,15.6,15.6,"himachal pradesh","shimla","02","023"
327,"1971-04-01","shimla","42083","maximum temperature",20.7,14.8,20.7,20.7,"himachal pradesh","shimla","02","023"
328,"1971-05-01","shimla","42083","maximum temperature",20.3,16.1,20.3,20.3,"himachal pradesh","shimla","02","023"
329,"1971-06-01","shimla","42083","maximum temperature",21.3,17.0,21.3,21.3,"himachal pradesh","shimla","02","023"
330,"1971-07-01","shimla","42083","maximum temperature",20.4,17.6,20.4,20.4,"himachal pradesh","shimla","02","023"
331,"1971-08-01","shimla","42083","maximum temperature",19.3,17.8,19.3,19.3,"himachal pradesh","shimla","02","023"
332,"1971-09-01","shimla","42083","maximum temperature",20.0,18.0,20.0,20.0,"himachal pradesh","shimla","02","023"
333,"1971-10-01","shimla","42083","maximum temperature",19.0,18.1,19.0,19.0,"himachal pradesh","shimla","02","023"
334,"1971-11-01","shimla","42083","maximum temperature",15.1,17.9,15.1,15.1,"himachal pradesh","shimla","02","023"
335,"1971-12-01","shimla","42083","maximum temperature",14.7,17.6,14.7,14.7,"himachal pradesh","shimla","02","023"
336,"1971-01-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
337,"1971-02-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
338,"1971-03-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
339,"1971-04-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
340,"1971-05-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
341,"1971-06-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
342,"1971-07-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
343,"1971-08-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
344,"1971-09-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
345,"1971-10-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
346,"1971-11-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
347,"1971-12-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
348,"1971-01-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
349,"1971-02-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
350,"1971-03-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
351,"1971-04-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
352,"1971-05-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
353,"1971-06-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
354,"1971-07-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
355,"1971-08-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
356,"1971-09-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
357,"1971-10-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
358,"1971-11-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
359,"1971-12-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
360,"1972-01-01","bhuntar","42081","minimum temperature",1.6,1.6,1.6,1.6,"himachal pradesh","kullu","02","020"
361,"1972-02-01","bhuntar","42081","minimum temperature",2.6,2.2,2.6,2.6,"himachal pradesh","kullu","02","020"
362,"1972-03-01","bhuntar","42081","minimum temperature",8.3,5.1,8.3,8.3,"himachal pradesh","kullu","02","020"
363,"1972-04-01","bhuntar","42081","minimum temperature",9.6,6.5,9.6,9.6,"himachal pradesh","kullu","02","020"
364,"1972-05-01","bhuntar","42081","minimum temperature",12.6,8.1,12.6,12.6,"himachal pradesh","kullu","02","020"
365,"1972-06-01","bhuntar","42081","minimum temperature",16.0,9.9,16.0,16.0,"himachal pradesh","kullu","02","020"
366,"1972-07-01","bhuntar","42081","minimum temperature",19.1,11.6,19.1,19.1,"himachal pradesh","kullu","02","020"
367,"1972-08-01","bhuntar","42081","minimum temperature",19.3,12.9,19.3,19.3,"himachal pradesh","kullu","02","020"
368,"1972-09-01","bhuntar","42081","minimum temperature",15.3,13.2,15.3,15.3,"himachal pradesh","kullu","02","020"
369,"1972-10-01","bhuntar","42081","minimum temperature",8.6,12.8,8.6,8.6,"himachal pradesh","kullu","02","020"
370,"1972-11-01","bhuntar","42081","minimum temperature",5.3,12.3,5.3,5.3,"himachal pradesh","kullu","02","020"
371,"1972-12-01","bhuntar","42081","minimum temperature",2.9,11.8,2.9,2.9,"himachal pradesh","kullu","02","020"
372,"1972-01-01","bhuntar","42081","maximum temperature",17.6,17.6,17.6,17.6,"himachal pradesh","kullu","02","020"
373,"1972-02-01","bhuntar","42081","maximum temperature",17.6,17.6,17.6,17.6,"himachal pradesh","kullu","02","020"
374,"1972-03-01","bhuntar","42081","maximum temperature",24.3,20.1,24.3,24.3,"himachal pradesh","kullu","02","020"
375,"1972-04-01","bhuntar","42081","maximum temperature",25.2,21.5,25.2,25.2,"himachal pradesh","kullu","02","020"
376,"1972-05-01","bhuntar","42081","maximum temperature",33.2,24.3,33.2,33.2,"himachal pradesh","kullu","02","020"
377,"1972-06-01","bhuntar","42081","maximum temperature",34.3,26.2,34.3,34.3,"himachal pradesh","kullu","02","020"
378,"1972-07-01","bhuntar","42081","maximum temperature",31.0,27.0,31.0,31.0,"himachal pradesh","kullu","02","020"
379,"1972-08-01","bhuntar","42081","maximum temperature",29.2,27.2,29.2,29.2,"himachal pradesh","kullu","02","020"
380,"1972-09-01","bhuntar","42081","maximum temperature",29.3,27.5,29.3,29.3,"himachal pradesh","kullu","02","020"
381,"1972-10-01","bhuntar","42081","maximum temperature",26.2,27.4,26.2,26.2,"himachal pradesh","kullu","02","020"
382,"1972-11-01","bhuntar","42081","maximum temperature",22.2,26.9,22.2,22.2,"himachal pradesh","kullu","02","020"
383,"1972-12-01","bhuntar","42081","maximum temperature",14.8,26.1,14.8,14.8,"himachal pradesh","kullu","02","020"
384,"1972-01-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
385,"1972-02-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
386,"1972-03-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
387,"1972-04-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
388,"1972-05-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
389,"1972-06-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
390,"1972-07-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
391,"1972-08-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
392,"1972-09-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
393,"1972-10-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
394,"1972-11-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
395,"1972-12-01","kalpa","42066","minimum temperature","","","","","himachal pradesh","kinnaur","02","019"
396,"1972-01-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
397,"1972-02-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
398,"1972-03-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
399,"1972-04-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
400,"1972-05-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
401,"1972-06-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
402,"1972-07-01","kalpa","42066","maximum temperature","","","","","himachal pradesh","kinnaur","02","019"
